RBD;ESTABLECIMIENTO;LATITUD;LONGITUD;NOM_COM_RBD;COD_REG_RBD
12087;COLEGIO BRITISH ROYAL SCHOOL;-33,451061;-70,5277;LA REINA;13
12089;COLEGIO CASABLANCA; ; ;LA REINA;13
12090;COLEGIO TERRANOVA;-33,442132;-70,56861;LA REINA;13
12092;ESCUELA ESPECIAL ANADIME;-33,44909;-70,60184;ÑUÑOA;13
12093;ESCUELA DE PARVULOS AMAPOLAS; ; ;ÑUÑOA;13
12094;COLEGIO SAN ESTEBAN DIÁCONO;-33,382274;-70,55391;VITACURA;13
12095;ESC BAS PART COLEGIO CHILLAN;-33,56286984;-70,58466074;LA FLORIDA;13
12096;ESCUELA BASICA  PUELCHE; ; ;LA FLORIDA;13
12097;ESCUELA ESPECIAL N°1327 ANAKENA;-33,53334578;-70,59900388;LA FLORIDA;13
12100;COLEGIO LUIS GANDARILLAS N.1335; ; ;MAIPÚ;13
12101;ESCUELA DE PARVULOS MATILDE HUICI; ; ;MAIPÚ;13
12102;ESC. DE PARVULOS ALBERTO WIDMER N_ 2;-33,526703;-70,766106;MAIPÚ;13
12103;ESCUELA ESPECIAL DE EDUCACION;-33,518173;-70,697411;LO ESPEJO;13
12104;ESCUELA DE PARVULOS MIS CARINOSITOS; ; ;PEDRO AGUIRRE CERDA;13
12105;ESCUELA BASICA Nº1343 `CEDEL INTEGRACION`;-33,578781;-70,64955865;LA PINTANA;13
12108;ESCUELA PARTIC.DE PARVULOS MI PRINCESITA;-33,50473;-70,634254;SAN JOAQUÍN;13
12111;COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA;-33,56012449;-70,71257707;SAN BERNARDO;13
12112;ESCUELA JORGE ALESSANDRI RODRIGUEZ; ; ;RENCA;13
12113;ESCUELA BASICA LO VELASQUEZ;-33,40571544;-70,74463042;RENCA;13
12114;COLEGIO LEONARDO DA VINCI DE RENCA; ; ;RENCA;13
12115;CENTRO EDUCACIONAL FEDERICO GARCIA LORCA;-33,40518934;-70,70484484;RENCA;13
12117;COMPLEJO EDUCACIONAL J. MIGUEL CARRERA;-33,36805171;-70,73249527;QUILICURA;13
12118;ESCUELA CENTRO BIBLICO LA FORESTA;-33,67947611;-71,2271062;MELIPILLA;13
12119;ESCUELA DIFERENCIAL INTEGRACION;-33,68238;-71,219696;MELIPILLA;13
12120;ESCUELA BAS. Y ESP. OVIDIO DECROLY;-33,60702401;-70,56817457;PUENTE ALTO;13
12121;ESCUELA MARIA DE LA PAZ;-33,57852061;-70,58238729;PUENTE ALTO;13
12122;ESCUELA EDUCADORA GABRIELA MISTRAL;-33,4454223;-70,76292757;PUDAHUEL;13
12126;ESCUELA BÁSICA Y ESPECIAL N°352 LAUTRARU;-33,58674891;-70,6195945;LA PINTANA;13
12127;ESCUELA PARTIC SAN ISIDRO DE PERALILLO;-33,35413257;-70,87434421;LAMPA;13
12130;ESCUELA MARIA TERESA SCHOOL NUM 2;-33,4666496;-70,67239811;SANTIAGO;13
12133;COLEGIO FRANCISCO ENCINA;-33,463861;-70,60037;ÑUÑOA;13
12134;ESCUELA DE PARVULOS NIDO DE GAVIOTAS; ; ;LA REINA;13
12136;ESCUELA ESPECIAL PART SANTIAGO SUR;-33,505634;-70,670784;PEDRO AGUIRRE CERDA;13
12137;COLEGIO LOS ANGELES SANTIAGO; ; ;SAN MIGUEL;13
12139;ESCUELA BASICA SOL DE CHILE Nº 2; ; ;LO ESPEJO;13
12143;ESCUELA ESPECIAL PARTICULAR GALVARINO;-33,54037;-70,64583;SAN RAMÓN;13
12146;CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS VALPARAÍSO;-33,046448;-71,62044;VALPARAÍSO;5
12151;COLEGIO HISPANO AMERICANO;-33,000511;-71,490143;VIÑA DEL MAR;5
12152;COLEGIO CRISTIANO EBEN-EZER; ; ;VIÑA DEL MAR;5
12153;ESCUELA PARTICULAR GUILLERMO TELL;-33,0305626;-71,54263732;VIÑA DEL MAR;5
12154;COL NINOS CANTORES DE V DEL MAR; ; ;VIÑA DEL MAR;5
12157;ESCUELA ESPECIAL DE DESARROLLO;-33,05038;-71,43641;QUILPUÉ;5
12158;ESC.PARTIC.RP.ARTURO ROSE-INNE SS. CC.; ; ;VIÑA DEL MAR;5
12159;ESCUELA DONA PAULA JARAQUEMADA; ; ;QUILPUÉ;5
12161;COLEGIO DOCTOR OTTO HAHN;-33,06200904;-71,36517531;VILLA ALEMANA;5
12162;ESCUELA DE DEPORTES; ; ;VILLA ALEMANA;5
12163;COLEGIO SAN GABRIEL; ; ;VILLA ALEMANA;5
12165;JARDIN INFANTIL ESTRELLITA; ; ;VILLA ALEMANA;5
12167;COLEGIO BLANCO ENCALADA;-33,5873015;-71,61068;SAN ANTONIO;5
12168;COLEGIO SAN FRANCISCO DE ASIS; ; ;SAN FELIPE;5
12171;ESCUELA BASICA HUMBERTO VILCHEZ ALZAMORA;-33,012791;-71,546341;VIÑA DEL MAR;5
12175;ESCUELA PARTICULAR MARIANO LATORRE;-33,030941;-71,653343;VALPARAÍSO;5
12177;COLEGIO ANDRES BELLO;-32,430618;-71,068413;CABILDO;5
12178;COLEGIO STRATFORD; ; ;VIÑA DEL MAR;5
12180;ESCUELA RURAL FORRAHUE; ; ;RÍO BUENO;14
12182;ESCUELA PARTICULAR N.303 LUIS CRUZ MARTINEZ;-40,58707;-73,177841;OSORNO;10
12183;COLEGIO SAINT THOMAS COLLEGE;-40,589199;-73,105507;OSORNO;10
12184;ESCUELA PARTICULAR N. 304 JUAN PABLO I;-41,46026313;-72,9655789;PUERTO MONTT;10
12185;COLEGIO BICENTENARIO HELVECIA;-39,843781;-73,216957;VALDIVIA;14
12187;ESCUELA LOS COPIHUES; ; ;PANGUIPULLI;14
12188;ESCUELA CERRO ALEGRE;-40,613129;-72,406998;RÍO BUENO;14
12189;ESCUELA RURAL CRUCE FUTAHUENTE;-40,50544931;-72,69892257;RÍO BUENO;14
12191;ESCUELA PARTICULAR N.308 EL MIRADOR;-41,426418;-73,581779;LOS MUERMOS;10
12192;INSTITUTO DEL MAR BICENTENARIO CAPITAN WILLIAMS;-42,618481;-73,774643;CHONCHI;10
12193;ESCUELA PARTICULAR N.310 RELDEHUE;-42,37846;-72,755074;CHAITÉN;10
12217;CENTRO POLITECNICO PARTICULAR DE NUNOA;-33,47042141;-70,57966498;ÑUÑOA;13
12218;COLEGIO CHILE (ANEXO); ; ;SAN MIGUEL;13
12220;COLEGIO CHILE (ANEXO); ; ;SAN MIGUEL;13
12221;ESCUELA ESPECIAL PARTICULAR REINA MARIA;-33,397083;-70,67327;CONCHALÍ;13
12224;ESCUELA BASICA VALLE BELEN; ; ;LAS CONDES;13
12225;COLEGIO BICENTENARIO SAN ESTEBAN MARTIR;-33,3611543;-70,50548959;LO BARNECHEA;13
12226;ESCUELA BASICA N°1355 IRARRAZAVAL;-33,455902;-70,58364;ÑUÑOA;13
12228;COLEGIO DEL ALBA; ; ;MACUL;13
12230;ESCUELA J. PERELLO;-33,4473496;-70,5721133;ÑUÑOA;13
12231;COLEGIO ESP. DE TRAST. DEL LENG.NAZARENO; ; ;MACUL;13
12232;ESCUELA BASICA SWEDENBORG; ; ;MACUL;13
12233;ESCUELA BASICA NEWTON GARDEN; ; ;MACUL;13
12234;LICEO TÉCNICO DIEGO PORTALES;-33,53729032;-70,58040552;LA FLORIDA;13
12235;COLEGIO WASHINGTON CENTER COLLEGE; ; ;LA FLORIDA;13
12237;ESC.PART.COLEGIO LOS HALCONES;-33,60885216;-70,57169357;PUENTE ALTO;13
12238;ESC. BASICA PARTICULAR SAN ANDRES; ; ;LA FLORIDA;13
12239;ESCUELA DE PARVULOS HUALAIHUE; ; ;CERRILLOS;13
12241;COLEGIO CORAZON DE JESUS;-33,426762;-70,70001164;QUINTA NORMAL;13
12242;COLEGIO PUDAHUEL;-33,44338139;-70,75711815;PUDAHUEL;13
12243;ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE;-33,41087656;-70,72900341;RENCA;13
12244;COLEGIO EL SEMBRADOR;-33,57605581;-70,56631607;PUENTE ALTO;13
12245;ESC. BASICA JACQUELINE COLLEGE;-33,68319762;-71,21015129;MELIPILLA;13
12246;LICEO COMERCIAL AVENIDA INDEPENDENCIA; ; ;INDEPENDENCIA;13
12248;ESCUELA DE PARVULOS SOLCITO; ; ;LA GRANJA;13
12249;ESCUELA ESPECIAL PONTIFICE JUAN PABLO II;-33,469975;-70,56091;PEÑALOLÉN;13
12250;LICEO POLITECNICO LOS DOMINICOS;-33,41587677;-70,53582265;LAS CONDES;13
12251;COLEGIO BATALLA DE LA CONCEPCION;-33,58034729;-70,66967191;EL BOSQUE;13
12252;COLEGIO SIGLO XXI; ; ;LA FLORIDA;13
12254;COLEGIO EXTREMADURA; ; ;VITACURA;13
12255;COLEGIO ALCAZAR;-33,55705055;-70,79134011;MAIPÚ;13
12257;CENTRO EDUCACIONAL ERNESTO YANEZ RIVERA;-33,35944334;-70,68576539;HUECHURABA;13
12258;COLEGIO EMMANUEL MOUNIER;-33,604225;-70,88448;PEÑAFLOR;13
12260;COLEGIO SAN FRANCISCO DE ASIS DE BELEN;-33,45095265;-70,63148132;SANTIAGO;13
12261;COLEGIO VILLA CORDILLERA; ; ;EL BOSQUE;13
12265;COLEGIO THE SOUTHERN CROSS SCHOOL;-33,370342;-70,50531;LAS CONDES;13
12266;COLEGIO CIUDADELA MONTESSORI DE LAS CONDES;-33,41328;-70,55953;LAS CONDES;13
12268;COLEGIO MAYA SCHOOL;-33,45437017;-70,58032683;ÑUÑOA;13
12269;COLEGIO INSTITUTO SAN CARLOS;-33,62036729;-70,63683999;LA PINTANA;13
12271;ESCUELA DE PARVULOS HERMANAS FRANCISCANAS; ; ;MAIPÚ;13
12272;ESCUELA DE PARV. LOS DUENDECITOS; ; ;MAIPÚ;13
12273;ESC.MUNIC.DE PARVULOS HERNAN DEL SOL;-33,411438;-70,729935;RENCA;13
12293;INACAP; ; ;VALPARAÍSO;5
12294;INSTITUTO CIEC;-33,01747;-71,54393;VIÑA DEL MAR;5
12295;COLEGIO SAN IGNACIO DE LA SSALLE;-32,879572;-71,24305;QUILLOTA;5
12296;HOGAR ESTUDIALTIL OLMUE; ; ;OLMUÉ;5
12299;ESCUELA BASICA ANEXO PICHILEMU;-32,38187;-71,121147;LA LIGUA;5
12301;COLEGIO ESPAÑOL DE VIÑA DEL MAR;-33,02755;-71,553658;VIÑA DEL MAR;5
12302;COLEGIO SAINT JULIAN COLLEGE;-33,05011;-71,538803;VIÑA DEL MAR;5
12305;COLEGIO ALEXANDER FLEMING;-33,04401;-71,3666;VILLA ALEMANA;5
12306;COLEGIO VILLA ALEMANA; ; ;VILLA ALEMANA;5
12307;ESCUELA FRAY LUIS AMIGO;-33,04591662;-71,36434427;VILLA ALEMANA;5
12308;COLEGIO PARTICULAR VERDOYAM; ; ;LLAILLAY;5
12309;COLEGIO PIRAMIDE;-32,754978;-70,707153;SAN FELIPE;5
12310;ESCUELA ESPECIAL DE LENGUAJE SAN ROQUE;-33,060863;-71,59129;VALPARAÍSO;5
12311;CTRO ESTUDIOS CAPACITACION PARA SORDOS;-33,04385276;-71,62037429;VALPARAÍSO;5
12312;COLEGIO REBECA FERNANDEZ;-32,999039;-71,480904;VIÑA DEL MAR;5
12313;ESCUELA ESPECIAL CARTAGENA; ; ;CARTAGENA;5
12314;ESCUELA ATENAS;-32,995369;-71,181824;OLMUÉ;5
12315;LICEO INMACULADA DE LOURDES (ANEXO); ; ;VIÑA DEL MAR;5
12323;CENTRO EDUCACIONAL CRISOL;-33,021622;-71,504677;VIÑA DEL MAR;5
12325;COLEGIO LIAHONA ANEXO; ; ;QUILPUÉ;5
12326;LICEO CREP MENA; ; ;QUILPUÉ;5
12328;ALIANZA ALEMANA EL BELLOTO;-33,048012;-71,401711;QUILPUÉ;5
12329;ESC.DE PARVULOS NACIONALITO; ; ;VILLA ALEMANA;5
12330;COLEGIO CRISTIANO EBEN-EZER ANEXO;-33,02573;-71,509331;VIÑA DEL MAR;5
12332;LICEO POLITECNICO DE CON CON;-32,928101;-71,516273;CONCÓN;5
12333;ESCUELA DR. ADRIANO MACHADO PARDO  ANEXO; ; ;VIÑA DEL MAR;5
12335;ESCUELA ARCHI ANEXO; ; ;VIÑA DEL MAR;5
12336;LICEO BICENTENARIO TECNICO PROFESIONAL DE MINERIA;-32,43322;-71,07814;CABILDO;5
12337;INST DE INT DEL DISC VISUAL AV MOSQUETE; ; ;VIÑA DEL MAR;5
12363;ESC.BASICA ADULTOS PART.NUEVOS HORIZONTE; ; ;LAUTARO;9
12364;ESC. BASICA MALLA;-38,7029663;-72,32159455;VILCÚN;9
12366;ESCUELA ESPECIAL ARCO IRIS;-38,70932;-73,1672;CARAHUE;9
12367;ESCUELA PARTICULAR RALICO; ; ;SAAVEDRA;9
12368;LICEO BICENTENARIO DE EXCELENCIA POLITÉCNICO SANTA CRUZ;-38,93338;-72,028908;CUNCO;9
12501;ESCUELA JORGE ALESSANDRI RODRIGUEZ;-18,4279;-70,293427;ARICA;15
12502;COLEGIO  ANDINO;-18,494181;-70,27498;ARICA;15
12503;JARDIN INF. LOS OSITOS CARINOSITOS; ; ;IQUIQUE;1
12504;COLEGIO LITTLE COLLEGE;-20,215469;-70,139053;IQUIQUE;1
12505;COLEGIO PADRE LUIS GALLARDO;-18,471979;-70,291367;ARICA;15
12506;J.  I.  INTI; ; ;IQUIQUE;1
12508;J.  I.  ECOLOGICO FRANCISCO DE ASIS; ; ;ARICA;15
12509;LICEO PDTE. ANIBAL PINTO GARMENDIA.;-20,224079;-70,141006;IQUIQUE;1
12510;JARDIN INFANTIL PAPELUCHO;-20,24596977;-70,13226318;IQUIQUE;1
12511;JARDIN INFANTIL NOCTILUCAS;-20,25030708;-70,13038635;IQUIQUE;1
12512;JARDIN INFANTIL SAN NICOLAS;-18,456861;-70,29845;ARICA;15
12514;ANEXO ESCUELA DR RICARDO OLEA GUERRA; ; ;ARICA;15
12515;COLEGIO NUSTA KORI;-20,21907;-70,152328;IQUIQUE;1
12518;COLEGIO DIOCESANO OBISPO LABBE;-20,209089;-70,145531;IQUIQUE;1
12519;JARDIN INFANTIL CAPERUZO;-20,23747826;-70,1313324;IQUIQUE;1
12522;J.  I.  BETEL; ; ;IQUIQUE;1
12523;JARDIN INFANTIL EMMANUELITO;-20,22554016;-70,14425659;IQUIQUE;1
12526;J.  I.  LA LLAMITA BLANCA; ; ;ARICA;15
12529;JARDIN INFANTIL LA PANDILLA; ; ;IQUIQUE;1
12531;J.  I.  SEMILLITA; ; ;ARICA;15
12533;COLEGIO SAMCA ARUMANTI; ; ;IQUIQUE;1
12534;LICEO COLEGIO METODISTA ROBERT JOHNSON;-20,261311;-70,099419;ALTO HOSPICIO;1
12535;INST.AGRICOLA  ARTESANAL KUSAYAPU;-20,2213586;-70,1383094;HUARA;1
12536;ESCUELA CRISOLVI;-18,475466;-70,3053;ARICA;15
12537;JARDIN INFANTIL CASCANUECES;-18,45042;-70,29798;ARICA;15
12538;ESCUELA CHIPANA;-20,25197;-70,125587;IQUIQUE;1
12539;COLEGIO SAN JUAN DE LA BLACHERE;-18,481779;-70,278183;ARICA;15
12540;J I  LE PETIT ENFANT; ; ;ARICA;15
12542;ESCUELA CALETA SAN MARCOS;-21,11352;-70,119911;IQUIQUE;1
12545;JARDIN INFANTIL EL LLAMITO;-20,21387672;-70,14373016;IQUIQUE;1
12546;JARDIN INFANTIL MI GRANJITA; ; ;ARICA;15
12547;COLEGIO SAUCACHE;-18,492929;-70,290314;ARICA;15
12548;ANEXO J. INF. LOS OSITOS CARINOSITOS; ; ;IQUIQUE;1
12549;C.T. C.Y LENGUAJE HISPANO AMERICANO;-18,489697;-70,29212;ARICA;15
12550;OASIS EN EL DESIERTO;-20,627291;-69,573807;POZO ALMONTE;1
12551;LIC.PADRE ALBERTO HURTADO CRUCHAGA;-20,48708;-69,326797;PICA;1
12552;ESCUELA HUAVIÑA;-19,78315;-69,174141;HUARA;1
12553;J. I. ANATIRI;-20,2103672;-70,14260101;IQUIQUE;1
12554;ESCUELA DE SOGA;-19,46722;-69,337837;HUARA;1
12555;JARDIN INFANTIL AYMARA AYRAMPITO;-18,481476;-70,29065;ARICA;15
12556;JARDIN INFANTIL PECECITO DORADO;-20,23942;-70,132065;IQUIQUE;1
12557;C.TRAST. DE LA COMUNIC. AMANECER;-18,44988;-70,29636;ARICA;15
12559;COLEGIO LITTLE STARS;-20,23959522;-70,14056797;IQUIQUE;1
12560;ESCUELA ANEXO REPUBLICA DE CROACIA; ; ;IQUIQUE;1
12562;ESCUELA LAONZANA;-19,85689;-69,345573;HUARA;1
12563;J.  I.  NUBECITAS; ; ;ARICA;15
12564;JARDIN INFANTIL JACARANDA; ; ;IQUIQUE;1
12565;ESC.ESPEC. C.Y.L. HISPANO AMERICANO; ; ;ARICA;15
12566;COLEGIO METODISTA WILLIAM TAYLOR;-20,26844;-70,103897;ALTO HOSPICIO;1
12567;COLEGIO SAN ANTONIO DE MATILLA;-20,268749;-70,103088;ALTO HOSPICIO;1
12568;JARDIN INFANTIL MANDALA GARDEN;-20,266659;-70,128174;IQUIQUE;1
12569;JARDIN INFANTIL BETHEL DE ARICA;-18,47899;-70,31041;ARICA;15
12570;COLEGIO ALTA CORDILLERA;-18,48818;-70,286789;ARICA;15
12571;ESCUELA MINI MINE; ; ;HUARA;1
12572;ESC. HUARA ANEXO FUERTE BAQUEDANO; ; ;HUARA;1
12573;COLEGIO MARIA REINA;-20,248449;-70,136726;IQUIQUE;1
12574;JARDIN INFANTIL PANKARANA; ; ;IQUIQUE;1
12576;COLEGIO HISPANO;-20,27751558;-70,08943282;ALTO HOSPICIO;1
12577;JARDIN INFANTIL  MICKEY JUNIOR; ; ;IQUIQUE;1
12578;JARDIN INFANTIL SWANSEA GARDEN; ; ;ALTO HOSPICIO;1
12579;ESCUELA LATINOAMERICANA;-20,266359;-70,122162;IQUIQUE;1
12580;COLEGIO CRISTIANO ADONAY;-20,2396048;-70,1405338;IQUIQUE;1
12581;J.  I.  IMILLA YOKALLA; ; ;IQUIQUE;1
12582;COLEGIO NUSTA KORI; ; ;IQUIQUE;1
12584;JARDIN INFANTIL ECOSEMILLITA;-20,231031;-70,13548;IQUIQUE;1
12585;J.  I.  MI RINCON;-20,252045;-70,13158;IQUIQUE;1
12586;JARDIN INF. PEDAGOGICO DISNEYLANDIA; ; ;IQUIQUE;1
12587;COLEGIO ARICA COLLEGE;-18,507;-70,306999;ARICA;15
12588;COLEGIO REINA DEL DESIERTO;-20,26536;-70,097763;ALTO HOSPICIO;1
12590;COLEGIO HISPANO ITALIANA;-20,221291;-70,139038;IQUIQUE;1
12591;LICEO SAMCA ARUMANTI;-20,27096;-70,124023;IQUIQUE;1
12593;J.I.SAINT MARGARET ROSE GARDEN;-20,21065521;-70,14593506;IQUIQUE;1
12594;COLEGIO ANTAMARA;-20,267139;-70,124062;IQUIQUE;1
12596;ESC. REGIMIENTO RANCAGUA ANEXO; ; ;ARICA;15
12597;J. I. MI JARDIN; ; ;ALTO HOSPICIO;1
12598;J.  I.  LUNA DEL DESIERTO S.A.; ; ;IQUIQUE;1
12599;JARDIN INFANTIL ANAKENA;-20,267347;-70,12228;IQUIQUE;1
12600;JARDIN INFANTIL PINTITAS;-20,252874;-70,12618;IQUIQUE;1
12601;JARDIN INFANTIL MOISES;-20,242856;-70,1281393;IQUIQUE;1
12602;ESC. BASICA Y PARV. KRONOS SCHOOL;-20,25457;-70,105927;ALTO HOSPICIO;1
12603;LICEO LOS CONDORES;-20,255581;-70,10701;ALTO HOSPICIO;1
12604;ESCUELA BASICA CORONA SCHOOL;-20,217911;-70,145172;IQUIQUE;1
12605;ACADEMIA HOSPICIO;-20,25905;-70,104156;ALTO HOSPICIO;1
12606;JARDIN INFANTIL LOS TATITAS;-20,251759;-70,13393;IQUIQUE;1
12607;JARDIN INFANTIL MIS PRIMEROS PASOS;-20,21879959;-70,13720703;IQUIQUE;1
12609;ESCUELA DE LENGUAJE INTI-PAXI;-18,455822;-70,29839;ARICA;15
12610;LICEO INSTITUTO COMERCIAL DE ARICA;-18,462799;-70,291977;ARICA;15
12612;JARDIN INFANTIL BAMBI; ; ;IQUIQUE;1
12613;JARDIN INFANTIL TALPIOT;-20,218384;-70,147804;IQUIQUE;1
12614;J.  I.  ARCO IRIS; ; ;IQUIQUE;1
12615;J. I.   MARAZUL;-20,220857;-70,1523059;IQUIQUE;1
12616;JARDIN INFANTIL CUNCUNITA;-20,2473352;-70,1330686;IQUIQUE;1
12617;ESCUELA ESTRELLA DEL SUR;-20,261311;-69,783974;POZO ALMONTE;1
12618;JARDIN INFANTIL ESTRELLA DE BELEN; ; ;IQUIQUE;1
12619;JARDIN INFANTIL HAPPY DAY;-20,223625;-70,144684;IQUIQUE;1
12620;JARDIN INFANTIL PAPALOTE;-20,271696;-70,100266;ALTO HOSPICIO;1
12621;JARDIN INFANTIL D`STEPHANO;-20,21555328;-70,1388092;IQUIQUE;1
12622;JARDIN INFANTIL PEQUENO ARRAU;-18,495955;-70,29679;ARICA;15
12623;ESCUELA SAN ANDRES DE PICA;-20,489071;-69,332771;PICA;1
12624;LICEO LEONORA LATORRE; ; ;ARICA;15
12626;J.  I. SOLCITO DE AMOR; ; ;ARICA;15
12627;JARDIN INFANTIL  NIDITO; ; ;IQUIQUE;1
12628;JARDIN INFANTIL PARINA; ; ;IQUIQUE;1
12629;C. DES. LENG. MANUEL ANTONIO MATTA; ; ;IQUIQUE;1
12630;COLEGIO LEONARDO DA VINCI;-18,45689;-70,282578;ARICA;15
12631;COLEGIO INGLES;-20,222851;-70,151466;IQUIQUE;1
12632;COLEGIO SIMON BOLIVAR;-20,28355;-70,098053;ALTO HOSPICIO;1
12633;ESCUELA CHAPIQUINA; ; ;PUTRE;15
12634;COLEGIO SAN LORENZO DE TARAPACA;-20,262819;-70,096916;ALTO HOSPICIO;1
12635;ACADEMIA IQUIQUE;-20,219555;-70,14825;IQUIQUE;1
12636;COLEGIO NIMARA;-20,252095;-70,13151;IQUIQUE;1
12637;JARDIN INFANTIL CATALINA; ; ;IQUIQUE;1
12638;COLEGIO ACADEMIA TARAPACA;-20,218019;-70,148743;IQUIQUE;1
12640;JARDIN INFANTIL ACUARELLA; ; ;ARICA;15
12641;JARDIN INFANTIL INTATA; ; ;IQUIQUE;1
12643;JARDIN INFANTIL HAPPY GARDEN; ; ;ARICA;15
12644;JARDIN INFANTIL GIRASOL; ; ;IQUIQUE;1
12645;COLEGIO CAMBRIDGE ACADEMY; ; ;IQUIQUE;1
12646;COSTA COLLEGE;-20,25181985;-70,13407305;IQUIQUE;1
12647;J. I. VALLE DE AZAPA; ; ;ARICA;15
12648;JARDIN INFANTIL HAPPY GARDEN;-20,21456;-70,15091;IQUIQUE;1
12649;LICEO SUPERIOR DIEGO PORTALES;-20,274799;-70,096832;ALTO HOSPICIO;1
12650;COLEGIO SAGRADO CORAZON DE JESUS;-20,279989;-70,098343;ALTO HOSPICIO;1
12651;JARDIN INFANTIL CORAZONES; ; ;IQUIQUE;1
12652;COLEGIO SANTO DOMINGO SAVIO;-20,26432;-70,099022;ALTO HOSPICIO;1
12653;JARDIN INFANTIL SAN GABRIEL; ; ;IQUIQUE;1
12654;ESCUELA ACADEMIA SINAI;-20,281844;-70,09580623;ALTO HOSPICIO;1
12655;COLEGIO SAN PEDRO;-20,27458;-70,09288;ALTO HOSPICIO;1
12657;EAGLES COLLEGE;-20,255172;-70,13247;IQUIQUE;1
12658;LICEO AGR. TEC. PROF. PADRE FRANCISCO NAPOLITANO;-18,39831308;-70,29203343;ARICA;15
12659;COLEGIO DEL ALBA;-18,497061;-70,297729;ARICA;15
12660;ESC. ESP. DE LENGUAJE MONSERRAT;-20,251207;-70,13537;IQUIQUE;1
12661;J. I. PUKARA;-20,23920631;-70,14094543;IQUIQUE;1
12662;JARDIN INFANTIL PERSONITAS;-20,25999;-70,1269517;IQUIQUE;1
12663;JARDIN INFANTIL CATITA; ; ;IQUIQUE;1
12664;ESCUELA SAN SANTIAGO DE MACAYA;-20,133869;-69,184967;POZO ALMONTE;1
12665;JARDIN INFANTIL MAGIC GARDEN; ; ;ARICA;15
12666;JARDIN INFANTIL SAN ANDRES;-20,2719019;-70,1028104;ALTO HOSPICIO;1
12667;COLEGIO HUMBERSTONE;-20,249901;-70,130188;IQUIQUE;1
12668;ESCUELA SOTOCA;-19,59646;-69,234467;HUARA;1
12669;COLEGIO HISPANO BRITANICO IQUIQUE;-20,26514233;-70,12569262;IQUIQUE;1
12670;ESC.ESP.DE TRANS. DE LA COM. ARUSINA;-20,20881;-70,14578;IQUIQUE;1
12672;COLEGIO SALESIANO DE IQUIQUE;-20,223881;-70,149971;IQUIQUE;1
12674;J. I.  MY FRIEND;-20,258272;-70,12566;IQUIQUE;1
12675;ESC. ESP. DE LENGUAJE MILLARAY;-20,271536;-70,10156;ALTO HOSPICIO;1
12676;JARDIN INFANTIL DADU;-20,2788589;-70,1253818;IQUIQUE;1
12677;JARDIN INFANTIL SEMILLITA DEL DESIERTO; ; ;IQUIQUE;1
12678;JARDIN INFANTIL CARITAS CONTENTAS;-20,24654961;-70,13204956;IQUIQUE;1
12679;..; ; ;IQUIQUE;1
12680;ESC.TRANS.DE LA COMUN. IKI ARU;-20,26869;-70,10703;ALTO HOSPICIO;1
12681;ESC.TRAST.DE LA COM.FLOR DE LIRIO;-20,215336;-70,14947;IQUIQUE;1
12682;COLEGIO BULNES;-20,21932;-70,148323;IQUIQUE;1
12683;LICEO COLEGIO DEPORTIVO;-20,24362564;-70,13340759;IQUIQUE;1
12684;ESCUELA BASICA CANCOSA DE CANCOSA;-19,85641046;-68,60191175;PICA;1
12685;ESC.ESP. DE TRASTORNO DE LA COMUN ISLUGA;-20,262766;-70,09804;ALTO HOSPICIO;1
12686;LICEO ACADEMIA NACIONAL;-20,27496;-70,096107;ALTO HOSPICIO;1
12688;COLEGIO GOLDEN NORTH;-20,220739;-70,152924;IQUIQUE;1
12689;JARDIN INFANTIL R Y M PLAZA SESAMO; ; ;IQUIQUE;1
12691;COLEGIO JESUS DE NAZARETH;-20,26173;-70,102768;ALTO HOSPICIO;1
12692;COLEGIO PARTICULAR SOCHIDES; ; ;ALTO HOSPICIO;1
12693;COLEGIO MACAYA;-20,278419;-70,09877;ALTO HOSPICIO;1
12694;COLEGIO MOSAICOS;-18,46805;-70,296516;ARICA;15
12695;ESCUELA ESP DE LENGUAJE PARINA;-18,492292;-70,29063;ARICA;15
12696;LICEO TECNICO PROF. DE ADULTOS PUKARA;-18,547844;-70,249565;ARICA;15
12697;ESC. ESPECIAL DE TRASTORNOS AUDIMED IQUIQUE;-20,252443;-70,131485;IQUIQUE;1
12698;ESC ESP DE LENGUAJE STA CAROLINA DE MATILLA;-20,245611;-70,13309;IQUIQUE;1
12699;ESC. ESP. DE LENGUAJE KHANA ARU;-20,26031;-69,785065;POZO ALMONTE;1
12700;ESC. ESP. TRANST. COM. SANTA LAURA;-20,2618;-70,12345;IQUIQUE;1
12701;COLEGIO PARTICULAR SOCHIDES; ; ;ARICA;15
12702;J. I. LITTLE SUN;-20,25182724;-70,13500977;IQUIQUE;1
12703;JARDIN INFANTIL DE LAS AMERICAS; ; ;IQUIQUE;1
12704;JARDIN INFANTIL AMANECER;-20,26616669;-70,10146332;ALTO HOSPICIO;1
12705;JARDIN INFANTIL DON OSITO;-18,490173;-70,299065;ARICA;15
12707;JARDIN INFANTIL GIRASOL; ; ;ARICA;15
12708;ESCUELA ESPECIAL JACARANDA;-20,490116;-69,32627;PICA;1
12709;ACADEMIA NERUDIANA;-20,250311;-70,136398;IQUIQUE;1
